route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.5.1,1.5.H4324,1.5.11920695,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920698,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920701,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920704,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920706,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920709,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920712,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H4323,1.3.11919816,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919817,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919819,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919820,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919822,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919823,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919826,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919827,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919829,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919830,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919832,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919833,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919835,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919837,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919838,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919840,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919841,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919843,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919844,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919846,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919848,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919849,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919851,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919853,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919854,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919856,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919857,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919859,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919860,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919862,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919864,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919865,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919867,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4323,1.3.11919868,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4323,1.3.11919870,"Zona Universitària",1,1.3.300.2,1
1.5.1,1.5.H4324,1.5.11920746,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920747,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920749,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920750,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920752,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920753,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920755,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920756,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920758,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920759,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920761,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920763,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920764,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920767,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920768,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920770,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920771,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920773,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920774,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920776,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920777,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920779,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920780,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920782,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920784,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920785,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920787,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920788,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920791,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920792,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920794,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4324,1.5.11920795,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920797,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4324,1.5.11920798,"Vall d'Hebron",0,1.5.10502.1,1
1.99.1,1.9900.64,1.79.1,"Parc de Montjuïc",0,1.99.9900.1,1
1.99.1,1.9900.64,1.79.2,"Paral·lel",1,1.99.9900.2,1
1.99.1,1.9900.65,1.80.1,"Parc de Montjuïc",0,1.99.9900.1,1
1.99.1,1.9900.65,1.80.2,"Paral·lel",1,1.99.9900.2,1
1.99.1,1.9900.146,1.301.1,"Parc de Montjuïc",0,1.99.9900.1,1
1.99.1,1.9900.146,1.301.2,"Paral·lel",1,1.99.9900.2,1
1.99.1,1.9900.147,1.302.1,"Parc de Montjuïc",0,1.99.9900.1,1
1.99.1,1.9900.147,1.302.2,"Paral·lel",1,1.99.9900.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369726.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369728.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369724.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369708.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369678.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369656.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369662.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369668.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369641.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369643.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369622.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369630.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369604.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369614.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369598.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369576.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369578.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369564.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369546.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369520.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369484.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369492.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369494.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369454.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369460.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369443.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369432.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369409.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369761.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369710.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369688.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369690.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369698.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369672.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369632.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369586.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369596.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369570.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369561.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369555.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369534.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369538.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369526.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369478.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369452.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369496.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369458.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369749.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369658.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369468.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369476.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369462.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369445.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369447.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369421.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369553.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369568.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369514.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369490.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369530.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369418.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369790.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369606.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369506.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369684.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369548.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369536.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369498.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369417.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369612.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369411.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369767.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369706.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369415.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369407.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369734.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369722.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369574.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369763.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369602.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369588.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369786.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369428.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369775.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369674.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369692.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369782.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369773.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369743.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369747.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369753.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369758.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369788.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369737.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369741.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369718.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369694.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369676.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369646.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369620.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369626.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369628.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369572.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369580.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369557.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369542.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369522.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369524.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369508.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369512.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369769.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369544.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369559.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369712.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369441.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369682.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369616.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369595.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369745.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369592.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369436.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369488.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369518.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369696.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369438.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369792.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369472.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369638.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369450.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369413.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369566.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369590.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369680.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369640.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369528.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369624.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369771.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369503.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369486.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369739.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369608.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369780.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369714.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369466.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369540.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369470.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369664.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369430.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369501.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369582.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369702.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369610.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369634.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369756.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369652.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369704.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369456.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369423.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369482.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369425.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369765.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369784.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369751.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369732.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369510.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369716.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369648.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369434.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369660.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369474.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369666.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369730.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369650.2999,"Ernest Lluch",0,2.220.64.1.1,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369647.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369649.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369759.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369424.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369705.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369591.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369642.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369727.2999,"Pg. Marítim",1,2.220.64.1.2,1
2.220.2999,2.220.64.8918.2999,2.220.64.3369597.2999,"Pg. Marítim",1,2.220.64.1.2,1
